word,type_id
psikopatologi,2
psikosastra,2
psikoseksual,1
psikosis,2
psikosomatik,1
psikoteknik,2
psikoteknis,1
psikoterapi,2
psikotes,2
psikotropika,2
psikrofili,2
psikrometer,2
psikrometri,2
psitakosis,2
psoriasis,2
pterodaktil,2
pteropoda,2
ptialin,2
ptomaina,2
puadai,2
puah,7
puak,2
puaka,2
pual,2
pualam,2
puan,2
puas,1
puasa,4
puatang,4
pub,2
puber,2
pubertas,2
pubesens,2
publik,2
publikasi,2
publisis,2
publisistik,2
publisitas,2
pucang,2
pucat,1
pucik,2
pucuk,2
pucung,2
pudar,1
pudat,1
pudel,2
puder,2
pudi,2
puding,2
pudur,1
puerpera,2
puerperium,2
pugak,4
pugar,4
pugas,4
puguh,5
puih,1
puing,2
puisi,2
puitis,1
puitisasi,2
puja,2
pujangga,2
puji,2
pujuk,2
pujur,1
pujut,4
pukah,4
pukal,2
pukang,2
pukas,2
pukat,2
pukau,2
puki,2
pukul,2
pukul rata,1
pul,2
pula,0
pulai,2
pulan,1
pulang,4
pulas,1
pulasan,2
pulasari,2
pulau,2
pulen,1
pulih,4
pulik,1
pulover,2
pulp,2
pulpen,2
pulper,2
pulsa,2
pulsar,2
pulsasi,2
puluh,2
pulun,1
pulung,2
pulut,2
puma,2
pumpun,4
pun,0
punah,1
punai,2
punakawan,2
punar,2
punat,2
punca,2
puncak,2
punci,0
pundak,2
punden,2
pundi,2
punding,2
punduh,2
punduk,2
pundung,2
pung,0
punggah,4
punggai,2
punggal,1
pungguk,2
punggung,2
punggur,2
pungkah,2
pungkang,4
pungkas,4
pungkur,2
pungli,2
pungsi,2
pungtuasi,2
punguk,2
pungut,4
punia,2
punjul,1
punjung,2
punjut,2
punk,2
puntal,4
punti,2
puntianak,2
puntir,4
puntuk,2
puntul,1
puntung,2
punuk,2
punya,4
pupa,2
pupil,2
pupu,2
pupuan,2
pupuh,4
pupuk,2
pupur,2
pupus,1
puput,2
pura,2
purba,1
purbakala,2
purbani,2
purbasangka,2
purbawisesa,2
purdah,2
pure,2
purgatif,1
puri,2
purifikasi,2
purik,4
puring,2
puris,2
purisme,2
puristis,1
puritan,2
puritanisme,2
purnabakti,1
purnaintegrasi,1
purnajabatan,1
purnajual,1
purnakarya,1
purnakaryawan,2
purnama,1
purnapugar,1
purnasarjana,1
purnatugas,1
purnawaktu,1
purnawirawan,2
purpura,2
purser,2
puru,2
puruk,4
purun,2
purus,2
purusa,2
purut,1
purwa,1
purwakanti,2
purwapada,2
purwarupa,2
pus,7
pusak,2
pusaka,2
pusang,1
pusar,2
pusara,2
pusat,2
pusing,4
puskesmas,2
puso,1
puspa,2
puspadana,2
puspadanta,2
puspamala,2
pusparagam,1
puspas,1
puspawarna,2
puspita,2
pusta,2
pustaha,2
pustaka,2
pustakaloka,2
pustakawan,2
pusu,2
pusung,1
pusut,2
putar,4
putar balik,4
putar lidah,4
putat,2
puter,2
puti,2
putih,2
putih mata,2
putih tulang,2
putik,2
puting,2
putra,2
putranda,2
putrawali,2
putrefaksi,2
putresin,2
putri,2
putri boyongan,2
putri malu,2
putriditas,2
putu,2
putu mayang,2
putus,4
putut,2
puyan,2
puyeng,1
puyer,2
puyonghai,2
puyuh,2
q,2
qaf,2
qari,2
qariah,2
qasar,2
qi,2
qiamulail,2
qiraah,2
qiraat,2
qudsi,2
quran,2
beritahu,4
raba,4
rabak,1
raban,2
rabana,2
rabani,1
rabas,2
rabat,2
rabet,4
rabi,2
rabies,2
rabit,1
rabiulakhir,2
rabiulawal,2
rabotase,2
rabuk,2
rabulizat,0
rabun,1
rabung,2
rabut,4
racak,4
racau,4
racik,4
racuh,4
racun,2
rad,2
rada,4
radah,4
radai,2
radak,4
radang,1
radar,2
radas,2
raden,2
rades,2
radi,2
radial,1
radian,2
radians,2
radiasi,2
radiator,2
radif,2
radikal,1
radikalisasi,2
radikalisme,2
radiks,2
radikula,2
radin,2
radio,2
radioaktif,1
radioaktivitas,2
radiogenetika,2
radiogoniometer,2
radiogoniometri,2
radiograf,2
radiografi,2
radiogram,2
radioisotop,2
radiokarbon,2
radiokimia,2
radiolisis,2
radiolog,2
radiologi,2
radiolokasi,2
radiometer,2
radiosonde,2
radiotelefoni,2
radiotelegrafi,2
radiotelegrafis,1
radioterapi,2
radis,2
radium,2
radius,2
radon,2
radu,1
radurisasi,2
rafaksi,2
rafe,2
rafi,1
rafia,2
rafidi,2
rafik,2
raflesia,2
raga,2
ragam,2
ragang,4
ragas,4
ragawi,1
ragi,2
ragib,1
ragil,2
ragu,1
raguk,2
ragum,2
ragung,4
ragut,4
rahak,2
rahang,2
rahap,2
raharja,1
rahasia,2
rahat,2
rahayu,1
rahib,2
rahim,2
rahimakallah,0
rahimakumullah,0
rahman,2
rahmat,2
rahmatullah,2
rahu,2
rai,2
raib,4
raih,4
raimuna,2
rais,2
raja,2
rajab,2
rajabiah,1
rajah,2
rajalela,4
rajam,2
rajang,4
rajapati,2
rajawali,2
rajim,2
rajin,1
rajok,2
rajuk,4
rajul,2
rajungan,2
rajut,2
rak,2
raka,2
rakaat,2
rakah,1
rakanita,2
rakap,4
rakat,2
rakawira,2
rakbol,2
raket,2
rakila,2
rakis,2
rakit,2
rakitis,2
rakna,2
raksa,2
raksabumi,2
raksasa,2
raksi,1
rakuk,2
rakung,2
rakus,1
rakut,4
rakyat,2
rakyu,2
ralat,2
ralip,1
ram,2
rama,2
ramadan,2
ramah,1
ramah tamah,1
ramai,1
ramal,2
ramanda,2
ramania,2
rambah,4
rambai,2
ramban,4
rambang,1
rambat,4
rambeh,4
rambu,2
rambun,2
rambung,2
rambut,2
rambutan,2
rambuti,2
rames,4
rami,2
ramin,2
ramirezi,2
rampa,2
rampai,2
rampak,1
rampang,1
rampas,4
rampat,4
ramping,1
rampok,2
rampuh,1
rampung,4
rampus,1
ramu,4
ramus,1
rana,2
ranah,2
ranap,1
ranca,4
rancah,2
rancak,1
rancam,2
rancang,2
rancap,2
rancau,1
rancu,1
rancung,1
randa,2
randah,4
randai,4
randajawan,2
randak,4
randat,1
randau,4
randek,4
randi,2
randu,2
randuk,4
randung,4
rang,2
rangah,1
rangai,4
rangak,2
rangam,2
rangas,2
rangga,2
ranggah,4
ranggak,4
ranggas,1
ranggi,1
ranggit,2
ranggul,4
ranggung,1
rangin,2
rangina,2
rangka,2
rangkai,2
rangkak,4
rangkam,4
rangkang,4
rangkaya,2
rangket,4
rangkiang,2
rangkik,2
rangking,2
rangkit,4
rangkok,2
rangkul,4
rangkum,0
rangkung,4
rangkup,2
rangkus,4
rangkut,4
rangrang,2
rangrangan,2
rangsang,2
rangu,2
rangum,4
rangup,1
rani,2
ranjang,2
ranjau,2
ranji,2
ranjing,1
rankine,2
ransel,2
ransum,2
rantai,2
rantam,4
rantang,2
rantas,1
rantau,2
rante,6
ranti,2
ranting,2
rantuk,4
rantus,1
ranum,1
ranyah,4
ranyau,4
ranyun,4
rap,2
rapah,4
rapai,4
rapak,2
rapal,4
rapang,2
rapat,1
rapel,2
rapi,1
rapiah,2
rapik,2
rapor,2
rapsodi,2
rapu,4
rapuh,1
rapun,1
rapung,4
rapus,4
raraha,2
rarai,4
rarak,4
rarangan,2
raras,1
ras,2
rasa,2
rasai,4
rasam,2
rasamala,2
rasau,2
rasberi,2
rase,2
rasem,2
rasi,2
rasia,2
rasial,1
rasialis,2
rasialisme,2
rasian,2
rasio,2
rasional,1
rasionalis,2
rasionalisasi,2
rasionalisme,2
rasionalitas,2
rasisme,2
raster,2
rasuk,2
rasul,2
rasuli,1
rasulullah,2
rasyid,2
rasywah,2
rat,2
rata,1
ratah,1
ratap,4
ratib,2
ratifikasi,2
ratna,2
ratu,2
ratus,2
rau,2
raudah,2
raudatul atfal,2
raum,2
raun,4
raung,2
raup,4
raut,4
rawa,2
rawai,2
rawak,1
rawan,1
rawat,4
rawatib,2
rawi,2
rawin,2
rawit,1
rawon,2
raya,1
rayah,4
rayan,4
rayang,1
rayap,2
rayau,4
rayon,2
rayonisasi,2
rayu,1
razia,2
re,2
reagen,2
reagensia,2
reak,2
reaksi,2
reaksioner,1
reaktan,2
reaktans,2
reaktansi,2
reaktif,1
reaktivitas,2
reakton,2
reaktor,2
reaktualisasi,2
real,1
realis,2
realisasi,2
realisme,2
realistis,1
realitas,2
realokasi,2
realpolitik,2
reasuransi,2
reaumur,2
reba,2
rebab,2
rebah,4
rebak,4
reban,2
rebana,2
rebas,4
rebat,4
rebeh,1
rebek,2
rebes,1
rebet,1
rebewes,2
reboisasi,2
rebon,2
rebu,4
rebuk,2
rebung,2
rebus,4
rebut,4
reca,2
recak,2
receh,2
recet,4
recik,4
recok,1
recup,2
reda,4
redah,4
redaksi,2
redaksional,1
redaktur,2
redam,1
redang,1
redap,1
redefinisi,1
redih,2
redik,4
redoks,2
reduksi,2
reduksionisme,2
redum,2
redup,1
reduplikasi,2
redusir,4
redut,1
reedukasi,2
reekspor,2
referat,2
referen,2
referendaris,2
referendum,2
referensi,2
referensial,1
reflasi,2
refleks,2
refleksi,2
reflektif,1
reflektor,2
reformasi,2
reformis,2
refraksi,2
refraktometer,2
refraktor,2
refrein,2
refrigerator,2
regah,4
regan,2
regang,1
regas,4
regat,4
regata,2
regel,2
regen,2
regenerasi,2
reges,1
regi,2
regio,2
region,2
regional,1
regionalisme,2
register,2
registrasi,2
regisur,2
reglemen,2
reglementer,1
regol,2
regresi,2
regresif,1
regu,2
reguk,4
regularisasi,2
regulasi,2
regulatif,1
regulator,2
reguler,1
regup,4
rehab,2
rehabilitasi,2
rehabilitatif,1
rehal,2
rehat,4
rehidrasi,2
reideologisasi,2
reindoktrinasi,2
reinkarnasi,2
reintegrasi,2
reinterpretasi,2
reinvestasi,2
reja,2
rejah,4
rejan,4
rejang,2
rejasa,2
rejeh,1
rejeng,4
rejuk,4
rek,2
reka,3
reka bentuk,2
reka cipta,2
reka pangan,2
rekah,4
rekal,2
rekalkulasi,2
rekam,2
rekan,2
rekanalisasi,2
rekap,2
rekapitalisasi,2
rekapitulasi,2
rekat,4
rekata,2
rekayasa,2
rekayasawan,2
reken,4
rekening,2
rekes,2
rekisitor,2
rekisitur,2
reklamasi,2
reklame,2
reklasering,2
reklasifikasi,2
rekognisi,2
rekoleksi,2
rekombinan,2
rekombinasi,2
rekomendasi,2
rekonsiliasi,2
rekonstruksi,2
rekonstruktif,1
rekonvensi,2
rekor,2
rekreasi,2
rekrut,2
rekrutmen,2
reksa,2
rekstok,2
rektifikasi,2
rekto,2
rektor,2
rekuiem,2
rekuisisi,2
rekuisitor,2
rekurs,4
rel,2
rela,4
relai,4
relaks,1
relaksasi,4
relang,2
relap,2
relas,4
relasi,2
relatif,1
relativisasi,2
relativisme,2
relativitas,2
relau,2
relawan,2
relban,2
relevan,1
relevansi,2
reli,2
reliabel,1
reliabilitas,2
relief,2
religi,2
religiositas,2
religius,1
relik,2
relikui,2
relokasi,2
reluk,2
relung,2
rem,2
rema,2
remah,2
remai,1
remaja,1
remak,5
remanen,1
remang,2
remas,4
rematik,2
rematisme,2
rematoid,1
rembah,4
rembang,1
rembas,1
rembat,2
rembega,2
rembes,4
rembet,1
rembih,4
rembuk,2
rembulan,2
rembunai,1
remburs,2
rembut,4
remedi,2
remedial,1
remediasi,2
remeh,1
remenia,2
remet,4
remi,2
remiak,2
remiling,2
reminisensi,2
remis,2
remisi,2
remoh,1
rempa,4
rempah,4
rempak,1
rempela,2
rempelas,2
rempenai,2
rempeyek,2
rempong,1
rempuh,4
rempuk,2
rempus,1
remujung,2
remuk,1
remunerasi,2
remunggai,2
renah,2
renai,2
renaisans,2
renal,1
renang,4
rencah,4
rencak,2
rencam,1
rencana,2
rencang,2
rencat,4
renceh,1
renceng,1
rencet,4
rencong,2
renda,2
rendabel,1
rendah,1
rendam,4
rendang,2
rendemen,2
rendeng,4
rendong,4
renegosiasi,2
renek,4
renes,1
reng,2
rengadean,2
rengap,4
rengas,2
rengat,1
rengeh,4
rengek,4
rengeng,4
rengga,2
renggam,2
renggang,1
renggat,2
renggek,4
rengges,1
rengginang,2
renggut,4
rengit,2
rengkah,1
rengkam,2
rengkeh,4
rengket,4
rengkit,1
rengkong,2
rengkudah,4
rengkuh,4
rengrengan,2
rengsa,1
rengus,1
rengut,4
renik,1
renin,2
renium,2
renjana,2
renjatan,2
renjeng,4
renjis,2
renjong,4
renjul,1
renkinang,2
renovasi,2
renta,4
rentabilitas,2
rentak,0
rentaka,2
rental,2
rentan,1
rentang,2
rentap,4
rentas,4
rente,2
renteng,6
rentenir,2
rentet,4
renti,4
rentik,4
renung,4
renvoi,2
renyah,1
renyam,1
renyang,1
renyap,1
renyau,2
renyeh,4
renyek,1
renyem,1
renyuk,1
renyut,2
reog,2
reol,2
reologi,2
reometri,2
reorganisasi,2
reorientasi,2
reostat,2
reot,1
repang,1
reparasi,2
repas,1
repatrian,2
repatriasi,2
repek,4
repertoar,2
repes,4
repet,4
repeten,2
repetisi,2
repetitif,1
repetitor,2
repih,1
replik,2
replika,2
repolarisasi,2
repormir,4
reportase,2
reporter,2
reposisi,2
repot,1
representasi,2
representatif,1
represi,2
represif,1
reproduksi,2
reprografi,2
reptil,2
reptilia,2
republik,2
republiken,2
repuh,2
repui,1
reput,1
reputasi,2
rerak,1
rerangka,2
reranting,2
reras,1
rerata,2
rerongkong,2
rerot,4
rerugi,2
reruntuk,2
resa,2
resah,1
resak,2
resam,2
resan,4
resap,4
resbang,2
resek,4
resensi,2
resensor,2
resep,2
resepsi,2
resepsionis,2
reseptif,1
reseptor,2
reserse,2
resersir,2
reservat,2
reserve,2
reservoir,2
reses,2
resesi,2
resi,2
residen,2
residivis,2
residivisme,2
residivistis,1
residu,2
resik,4
resiko,2
resimen,2
resin,2
resinol,2
resipien,2
resiprok,2
resiprokal,1
resistan,1
resistans,2
resistansi,2
resistor,2
resital,2
resitasi,2
resmi,1
resolusi,2
resonan,4
resonansi,2
resonator,2
resor,2
resorpsi,2
resorsinol,2
resosialisasi,2
respek,2
respirasi,2
respirator,2
responden,2
respons,2
responsi,2
responsif,1
restan,2
restiformis,1
restitusi,2
restoran,2
restorasi,2
restriksi,2
restriktif,1
restrukturisasi,2
restu,2
restung,2
resultan,2
resume,2
resurjensi,2
ret,2
reta,2
retail,2
retak,1
retardasi,2
retas,1
retek,4
retenidos,2
retensi,2
retet,4
retih,4
retikuler,1
retina,2
retinakulum,2
retinitis,2
retok,1
retorik,1
retorika,2
retoris,1
retorsi,2
retradisionalisasi,2
retreatisme,2
retret,2
retribusi,2
retroaktif,1
retrofleks,2
retrofleksi,2
retrogresi,2
retrogresif,1
retrolingual,1
retromamal,1
retromandibuler,1
retrospeksi,2
retur,4
retus,2
reumatismos,2
reuni,2
reunifikasi,2
revaksinasi,2
revaluasi,2
revans,2
reverberasi,2
revisi,2
revisibilitas,2
revisionis,2
revitalisasi,2
revolusi,2
revolusioner,1
revolver,2
rewak,4
rewan,1
rewanda,2
rewang,1
rewel,1
rewet,4
reyal,2
reyot,1
rezeki,2
rezim,2
ria,1
riadat,2
riah,1
riak,2
rial,2
riam,2
rian,2
riang,1
riap,2
rias,2
riba,4
ribang,1
ribat,2
ribatat,2
riben,2
riboflavin,2
ribosom,2
ribu,2
ribut,1
rica,2
ricau,4
ricik,4
ricuh,1
rida,1
ridan,2
ridi,1
riding,2
ridip,2
ridu,2
rigai,1
rihat,4
rihlah,2
riil,1
rijal,2
rijalulgaib,2
rijang,2
rikuh,1
rileks,4
rilis,4
rim,2
rima,2
rimas,1
rimata,2
rimba,2
rimbas,2
rimbat,2
rimbawan,2
rimbun,1
rime,2
rimis,2
rimpang,2
rimpel,2
rimpi,2
rimpuh,1
rimpung,1
rinai,2
rincis,4
rincu,1
rindang,1
rinding,1
rindu,1
ring,2
ringan,1
ringgit,2
ringih,4
ringik,4
ringin,2
ringis,4
ringkai,1
ringkas,1
ringkih,1
ringkik,4
ringking,4
ringkuk,4
ringkus,4
ringsek,1
ringsing,4
rini,2
rinitis,2
rinjing,2
rinoskop,2
rintang,4
rintas,4
rintih,4
rintik,2
rintis,2
rinyai,2
riol,2
ripit,2
ripta loka,2
ripuh,1
ripuk,1
ririt,2
risa,2
risak,4
risalah,2
risau,1
riset,2
risi,1
risik,4
risiko,2
risit,2
riskan,1
rit,2
ritel,2
ritme,2
ritmis,1
ritual,1
ritul,4
ritus,2
riuh,1
riuk,1
riung,4
rival,2
rivalitas,2
riwan,2
riwayat,2
robek,1
roboh,4
robok,4
robot,4
robotika,2
rocet,1
roda,2
rodan,1
rodat,2
rodensial,2
rodentisida,2
rodi,2
rodium,2
rodok,4
rodolit,2
rodong,1
roga,2
rogoh,4
rogok,4
rogol,4
roh,2
rohani,2
rohaniah,1
rohaniwan,2
rohmat,2
rohulkudus,2
roi,2
rojeng,4
rojol,4
rok,2
rokade,2
roker,2
roket,2
roki,2
rokok,2
rol,2
rolet,2
rolpres,2
roma,2
roman,2
romanistik,2
romansa,2
romantik,1
romantika,1
romantikus,2
romantis,1
romantisisme,2
romawi,1
rombak,4
rombeng,1
rombik,1
rombohedron,2
romboid,2
rombok,1
rombong,2
rombus,2
romet,4
romok,4
romong,2
rompak,4
rompal,4
rompang,1
rompeng,1
rompes,1
rompi,2
rompoh,1
rompok,2
rompong,1
rompyok,2
romsus,2
romusa,2
rona,2
ronce,4
roncet,1
ronda,4
ronde,2
rondo,2
rondok,4
roneo,4
rong,2
rongak,1
rongga,2
ronggang,1
ronggeng,2
ronggok,4
ronggong,4
rongkoh,1
rongkok,4
rongkol,2
rongkong,2
rongos,4
rongrong,4
rongseng,1
rongsok,1
ronta,4
rontek,2
rontgen,2
rontok,4
ronyeh,4
ronyok,1
rorehe,2
rorod,4
ros,2
rosario,2
rosela,2
roseng,1
roseola,2
roset,2
rosin,2
rosok,4
rosot,4
rotan,2
rotasi,2
rotator,2
roti,2
rotograf,2
rotok,4
rowot,4
royak,4
royal,1
royalti,2
royan,2
royemen,2
royer,4
rua,1
ruadat,2
ruai,1
ruak,4
ruam,2
ruang,2
ruap,2
ruas,2
ruat,4
ruaya,2
rubah,2
rubai,2
rubaiat,2
ruban,2
rubanat,2
rubel,0
rubela,2
rubeola,2
rubiah,2
rubidium,2
rubik,2
rubin,2
rubing,2
rubrik,2
rubu,2
rubung,4
rucah,1
rudah,0
rudal,2
rudapaksa,2
rudi,2
rudimen,2
rudin,1
rudu,1
rudus,2
rugbi,2
rugi,1
ruh,2
ruhban,2
ruhbanat,2
ruhbaniat,1
ruilslag,2
ruing,2
ruit,1
rujah,4
rujak,2
ruji,2
rujuk,4
rukam,2
rukhsah,2
rukiah,2
ruku,2
rukuh,2
rukuk,2
rukun,2
rukyat,2
rukyatulhilal,2
rumah,2
rumah sakit,2
rumah tangga,2
rumba,2
rumbah,2
rumbai,2
rumbia,2
rumbing,1
rumbu,2
rumen,2
rumenia,2
rumi,1
rumin,2
ruminansia,2
rumit,1
rumor,2
rumpakan,2
rumpang,1
rumpi,4
rumpil,1
rumpon,2
rumpun,2
rumput,2
rumrum,4
rumuk,4
rumung,4
rumus,2
runcing,1
runcit,1
runding,2
runduk,4
rundung,4
rungau,1
runggas,4
runggu,2
rungguh,2
runggut,4
rungkau,4
rungkuh,1
rungkun,2
rungkup,2
rungu,2
rungus,4
rungut,4
runjam,4
runjang,4
runjau,1
runjung,1
runtai,2
runtas,4
runti,4
runtih,4
runtuh,4
runtun,4
runtut,1
runut,2
runyam,1
runyut,4
ruok,4
rupa,2
rupawan,1
rupee,2
rupiah,2
rurut,4
rusa,2
rusak,1
rusuh,1
rusuk,2
rutab,2
rute,2
rutenium,2
ruterfordium,2
rutin,2
rutuk,4
rutup,1
ruwah,2
ruwat,4
ruwet,1
ruyak,4
ruyap,2
ruyung,1
ruyup,1
s,2
sa,2
saadah,2
saadin,2
saanen,2
saat,2
saba,4
sabah,1
sabak,1
saban,1
sabana,2
sabang,2
sabar,1
sabasani,2
sabat,4
sabatikal,2
sabda,2
sabel,2
saben,5
sabet,4
sabil,2
sabilillah,2
sabit,2
sabitah,2
sableng,1
sablon,2
sabo,2
sabot,4
sabotase,2
sabsab,2
sabtu,2
sabun,2
sabung,4
sabur,1
sabut,2
sad,2
sadah,2
sadai,4
sadak,1
sadang,2
sadap,4
sadar,1
sadariah,2
sadau,4
sadel,2
sadik,1
sadin,2
sading,2
sadir,2
sadis,1
sadisme,2
sadistis,1
sadrah,1
sadran,4
sadu,1
sadur,2
saf,2
safa,1
safari,2
safi,1
safih,1
safinah,2
safinatunajah,2
safir,2
safron,2
safsaf,1
saga,2
sagai,2
sagang,2
sagar,2
sagitarius,2
sagon,2
sagu,2
saguer,2
sagur,2
sah,4
sahabat,2
saham,2
sahan,2
sahang,2
sahap,2
sahara,2
saharah,2
sahaya,2
sahayanda,2
sahdu,1
sahi,1
sahib,2
sahibulbait,2
sahibulhajat,2
sahibulhikayat,2
sahifah,2
sahih,1
sahir,2
sahkan,4
sahmura,2
sahur,4
sahut,2
sai,4
saif,2
sailan,2
sailo,2
saing,4
sains,2
saintis,2
sair,2
sais,2
saja,5
sajadah,2
sajak,2
sajang,2
sajen,2
saji,4
sak,2
sakal,2
sakang,2
sakap,4
sakar,2
sakarida,2
sakarimeter,2
sakarin,2
sakarosa,2
sakat,2
sake,2
sakelar,2
sakelek,1
sakhawat,2
sakhi,1
sakhrat,2
sakhsi,1
saki,2
sakinah,2
saking,0
sakit,1
saklek,1
sakral,1
sakramen,2
sakramental,1
sakramentalia,2
sakratulmaut,1
sakrilegi,2
sakristi,2
sakrokoksigeal,1
sakrolumbal,1
sakrum,2
saksama,1
saksang,2
saksi,2
saksofon,2
sakti,1
saku,2
sakura,2
sal,2
sala,2
salaf,1
salah,1
salah arti,2
salah guna,4
salai,2
salak,2
salam,2
salang,2
salar,2
salaris,2
salasal,2
salat,2
salatin,2
saldo,2
sale,2
saleh,1
salem,2
salep,2
sali,1
salib,2
salihah,1
salim,2
salin,4
salina,2
salindia,2
salindra,2
saling,5
salinisasi,2
salinitas,2
salinometer,2
salip,4
salir,4
salivasi,2
salju,2
salmon,2
salmonela,2
salon,2
salpeter,2
salping,2
saltasi,2
salto,2
saluir,2
saluk,2
salung,2
salur,4
salut,2
salvarsan,2
salvo,2
sama,1
sama ada,0
sama rata,4
samad,1
samak,2
saman,2
samanera,2
samaniah,2
samapta,4
samar,1
samara,2
samarium,2
samas,2
samawi,1
samba,2
sambal,2
sambalewa,1
sambangan,2
sambar,4
sambat,4
sambau,2
samben,2
sambet,4
sambi,4
sambil,0
sambil lalu,5
sambiloto,2
sambit,4
sambuk,2
sambung,4
sambung tangan,2
sambur,1
sambut,4
sami,2
samidra,2
samijaga,2
samin,2
samir,2
samovar,2
sampa,2
sampah,2
sampai,4
sampak,2
sampakan,1
sampan,2
sampang,2
sampanye,2
sampar,2
samparan,2
sampat,4
sampean,3
sampek,2
sampel,2
samper,4
sampeyan,3
sampil,2
sampilik,1
samping,2
sampir,2
samplok,4
sampo,2
sampu,2
sampuk,4
sampul,2
sampur,2
samsak,2
samsam,5
samseng,4
samsir,2
samsiti,2
samsu,2
samudra,2
samuh,2
samum,2
samun,4
samurai,2
sana,3
sanad,2
sanak,2
sanat,2
sanatogen,2
sanatorium,2
sanawiah,2
sanca,2
sanda,2
sandal,2
sandang,2
sandar,4
sandel,2
sandera,2
sandi,2
sanding,2
sandiwara,2
sando,2
sandung,2
sandungan,2
sang,0
sanga,2
sangai,2
sangan,2
sangar,1
sangat,5
sangau,2
sangga,2
sangga mara,2
sanggah,4
sanggam,4
sanggama,4
sanggan,2
sanggang,4
sanggar,2
sanggarunggi,1
sanggat,4
sanggep,4
sanggerah,2
sangging,2
sanggit,4
sanggrah,4
sanggraloka,2
sanggul,2
sanggup,4
sanggurdi,2
sangha,2
sangih,1
sangir,2
sangit,1
sangka,4
sangkak,2
sangkakala,2
sangkal,4
sangkala,2
sangkan,2
sangkar,2
sangkil,4
sangku,2
sangkur,2
sangkut,4
sangkut paut,2
sangli,2
sangling,4
sanglir,1
sangon,2
sangrai,4
sangsam,2
sangsang,4
sangsi,1
sangu,2
sanguifikasi,2
sangulun,2
sangyang,2
sani,1
sanik,2
sanitas,2
sanitasi,2
saniter,1
sanjai,1
sanjak,2
sanjang,2
sanjung,4
sanksi,2
sano,1
sansai,1
sanseviera,2
sanskerta,2
santa,2
santai,1
santak,4
santam,2
santan,2
santap,4
santase,4
santau,2
santer,1
santet,2
santiaji,2
santing,1
santir,2
santo,2
santonin,2
santri,2
santriwati,2
santun,1
santung,1
sanubari,2
sap,2
sapa,2
sapai,1
saparantu,2
sapat,1
sapau,2
sapersi,2
sapi,2
sapih,1
sapir,2
sapit,2
sapogenin,2
saponin,2
saprofit,2
saptadarma,2
saptamarga,2
saptapesona,6
sapu,2
saput,2
saputangan,2
sar,2
sara,2
saraf,2
sarak,1
saran,2
sarana,2
sarang,2
sarangan,2
sarap,4
sarasehan,2
sarat,1
sarau,1
sarden,2
sardencis,2
sarean,2
sareh,1
sarekat,2
saren,2
sarengat,2
sarhad,2
sari,2
sari pati,2
saridele,2
sarik,2
sarikan,2
saring,4
sarira,2
sarirah,2
sarit,1
sarjana,2
sarju,4
sarkasme,2
sarkastis,1
sarkode,2
sarkoderma,2
sarkofagus,2
sarkolema,2
sarkologi,2
sarkoma,2
sarkoplasma,2
saron,2
sarsaparila,2
sartan,2
saru,1
saruk,4
sarung,2
sarut,1
sarwa,6
sasa,1
sasak,2
sasakala,2
sasana,2
sasando,2
sasap,4
sasar,1
sasau,1
sasi,2
sasian,2
sasis,2
sasmita,2
sastra,2
sastrawan,2
sastrawi,1
sat,2
satai,2
tangan,2
satang,2
satanologi,2
satar,2
sate,2
satelit,2
satih,4
satin,2
satinet,2
satir,2
satire,2
satiris,2
satori,2
satpam,2
satron,4
satu,6
satu meja,4
satu padu,4
saturnus,2
saturometer,2
satwa,2
satyagraha,2
satyalencana,2
satyawacana,2
saudagar,2
saudara,2
saudari,2
sauh,2
saujana,2
sauk,2
saum,4
sauna,4
saung,2
saus,2
saut,2
sauvinis,2
sauvinisme,2
sauvinistis,1
sawa,2
sawab,2
sawah,2
sawai,2
sawala,2
sawan,2
sawang,2
sawangan,2
sawar,2
sawat,2
sawer,4
sawi,2
sawit,2
sawo,2
sawut,2
saya,3
sayak,2
sayang,1
sayat,2
sayembara,2
sayet,2
sayib,2
sayid,2
sayidani,2
sayidi,2
sayidina,2
sayu,1
sayung,1
sayup,1
sayur,2
seba,4
sebab,2
sebahat,2
sebai,2
sebak,1
sebal,1
sebam,1
sebar,4
sebar luas,4
sebarau,2
sebasah,2
sebat,4
sebaur,4
sebekah,2
sebel,1
sebelah,2
sebeng,4
seberang,2
seberhana,2
sebet,4
sebit,4
seblang,2
sebrot,4
sebu,1
sebuk,4
sebum,2
sebun,1
sebura,2
seburas,2
seburu,2
seburus,2
seburut,2
sebut,4
secang,2
seceng,6
secerek,2
secina,2
sedahan,2
sedak,4
sedam,2
sedan,2
sedang,5
sedap,1
sedat,1
sedatif,2
sedativa,2
sedawai,2
sedekah,2
sedekap,4
sedelinggam,2
sedeng,1
sederhana,1
sederum,5
sedia,0
sediakala,2
sedih,2
sedikit,1
sedimen,2
sedimentasi,2
sedimenter,1
sedingin,2
sedong,2
sedot,4
sedu,2
seduayah,2
seduh,4
sefalopoda,2
sefalotoraks,2
seg,2
sega,1
segah,1
segak,4
segala,6
segan,1
seganda,2
segani,2
segar,1
segara,2
segata,2
segeger,2
segeh,4
segel,2
segenap,6
segera,5
segi,2
segianya,5
segitiga,2
segmen,2
segmental,1
segmentasi,2
segregasi,2
seh,2
sehat,1
sehingga,8
seilometer,2
sein,2
seismik,1
seismograf,2
seismogram,2
seismolog,2
seismologi,2
seismometer,2
